entry_type,meta_layer,issuer,issuer_type,governance_layer,geographic_scope,status,mandate,sector_applicability,standard_id,name_full,name_short,year_published,year_first,domain,sub_domain,sigma_id,why_it_matters,key_outputs,official_url,data_source,notes
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1295,User Bill of Rights for entries and listings in the Public Directory,RFC 1295,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1295-1992,Core internet protocol standard,RFC 1295,https://www.rfc-editor.org/rfc/rfc1295.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1296,Internet Growth (1981-1991),RFC 1296,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1296-1992,Core internet protocol standard,RFC 1296,https://www.rfc-editor.org/rfc/rfc1296.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1297,"NOC Internal Integrated Trouble Ticket System Functional Specification Wishlist (""NOC TT REQUIREMENTS"")",RFC 1297,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1297-1992,Core internet protocol standard,RFC 1297,https://www.rfc-editor.org/rfc/rfc1297.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1298,SNMP over IPX,RFC 1298,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1298-1992,Core internet protocol standard,RFC 1298,https://www.rfc-editor.org/rfc/rfc1298.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1299,Summary of 1200-1299,RFC 1299,1997,1997,Information Technology,Internet Standards,DG-IETF-RFC1299-1997,Core internet protocol standard,RFC 1299,https://www.rfc-editor.org/rfc/rfc1299.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1300,Remembrances of Things Past,RFC 1300,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1300-1992,Core internet protocol standard,RFC 1300,https://www.rfc-editor.org/rfc/rfc1300.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1301,Multicast Transport Protocol,RFC 1301,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1301-1992,Core internet protocol standard,RFC 1301,https://www.rfc-editor.org/rfc/rfc1301.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1302,Building a Network Information Services Infrastructure,RFC 1302,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1302-1992,Core internet protocol standard,RFC 1302,https://www.rfc-editor.org/rfc/rfc1302.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1303,A Convention for Describing SNMP-based Agents,RFC 1303,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1303-1992,Core internet protocol standard,RFC 1303,https://www.rfc-editor.org/rfc/rfc1303.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1304,Definitions of Managed Objects for the SIP Interface Type,RFC 1304,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1304-1992,Core internet protocol standard,RFC 1304,https://www.rfc-editor.org/rfc/rfc1304.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1305,"Network Time Protocol (Version 3) Specification, Implementation and Analysis",RFC 1305,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1305-1992,Core internet protocol standard,RFC 1305,https://www.rfc-editor.org/rfc/rfc1305.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1306,Experiences Supporting By-Request Circuit-Switched T3 Networks,RFC 1306,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1306-1992,Core internet protocol standard,RFC 1306,https://www.rfc-editor.org/rfc/rfc1306.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1307,Dynamically Switched Link Control Protocol,RFC 1307,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1307-1992,Core internet protocol standard,RFC 1307,https://www.rfc-editor.org/rfc/rfc1307.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1308,Executive Introduction to Directory Services Using the X.500 Protocol,RFC 1308,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1308-1992,Core internet protocol standard,RFC 1308,https://www.rfc-editor.org/rfc/rfc1308.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1309,Technical Overview of Directory Services Using the X.500 Protocol,RFC 1309,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1309-1992,Core internet protocol standard,RFC 1309,https://www.rfc-editor.org/rfc/rfc1309.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1310,The Internet Standards Process,RFC 1310,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1310-1992,Core internet protocol standard,RFC 1310,https://www.rfc-editor.org/rfc/rfc1310.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1311,Introduction to the STD Notes,RFC 1311,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1311-1992,Core internet protocol standard,RFC 1311,https://www.rfc-editor.org/rfc/rfc1311.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1312,Message Send Protocol 2,RFC 1312,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1312-1992,Core internet protocol standard,RFC 1312,https://www.rfc-editor.org/rfc/rfc1312.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1313,Today's Programming for KRFC AM 1313 Internet Talk Radio,RFC 1313,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1313-1992,Core internet protocol standard,RFC 1313,https://www.rfc-editor.org/rfc/rfc1313.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1314,A File Format for the Exchange of Images in the Internet,RFC 1314,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1314-1992,Core internet protocol standard,RFC 1314,https://www.rfc-editor.org/rfc/rfc1314.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1315,Management Information Base for Frame Relay DTEs,RFC 1315,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1315-1992,Core internet protocol standard,RFC 1315,https://www.rfc-editor.org/rfc/rfc1315.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1316,Definitions of Managed Objects for Character Stream Devices,RFC 1316,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1316-1992,Core internet protocol standard,RFC 1316,https://www.rfc-editor.org/rfc/rfc1316.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1317,Definitions of Managed Objects for RS-232-like Hardware Devices,RFC 1317,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1317-1992,Core internet protocol standard,RFC 1317,https://www.rfc-editor.org/rfc/rfc1317.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1318,Definitions of Managed Objects for Parallel-printer-like Hardware Devices,RFC 1318,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1318-1992,Core internet protocol standard,RFC 1318,https://www.rfc-editor.org/rfc/rfc1318.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1319,The MD2 Message-Digest Algorithm,RFC 1319,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1319-1992,Core internet protocol standard,RFC 1319,https://www.rfc-editor.org/rfc/rfc1319.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1320,The MD4 Message-Digest Algorithm,RFC 1320,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1320-1992,Core internet protocol standard,RFC 1320,https://www.rfc-editor.org/rfc/rfc1320.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1321,The MD5 Message-Digest Algorithm,RFC 1321,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1321-1992,Core internet protocol standard,RFC 1321,https://www.rfc-editor.org/rfc/rfc1321.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1322,A Unified Approach to Inter-Domain Routing,RFC 1322,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1322-1992,Core internet protocol standard,RFC 1322,https://www.rfc-editor.org/rfc/rfc1322.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1323,TCP Extensions for High Performance,RFC 1323,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1323-1992,Core internet protocol standard,RFC 1323,https://www.rfc-editor.org/rfc/rfc1323.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1324,A Discussion on Computer Network Conferencing,RFC 1324,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1324-1992,Core internet protocol standard,RFC 1324,https://www.rfc-editor.org/rfc/rfc1324.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1325,"FYI on Questions and Answers Answers to Commonly asked ""New Internet User"" Questions",RFC 1325,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1325-1992,Core internet protocol standard,RFC 1325,https://www.rfc-editor.org/rfc/rfc1325.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1326,Mutual Encapsulation Considered Dangerous,RFC 1326,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1326-1992,Core internet protocol standard,RFC 1326,https://www.rfc-editor.org/rfc/rfc1326.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1327,Mapping between X.400(1988) / ISO 10021 and RFC 822,RFC 1327,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1327-1992,Core internet protocol standard,RFC 1327,https://www.rfc-editor.org/rfc/rfc1327.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1328,X.400 1988 to 1984 downgrading,RFC 1328,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1328-1992,Core internet protocol standard,RFC 1328,https://www.rfc-editor.org/rfc/rfc1328.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1329,Thoughts on Address Resolution for Dual MAC FDDI Networks,RFC 1329,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1329-1992,Core internet protocol standard,RFC 1329,https://www.rfc-editor.org/rfc/rfc1329.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1330,Recommendations for the Phase I Deployment of OSI Directory Services (X.500) and OSI Message Handling Services (X.400) within the ESNET Community,RFC 1330,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1330-1992,Core internet protocol standard,RFC 1330,https://www.rfc-editor.org/rfc/rfc1330.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1331,The Point-to-Point Protocol (PPP) for the Transmission of Multi-protocol Datagrams over Point-to-Point Links,RFC 1331,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1331-1992,Core internet protocol standard,RFC 1331,https://www.rfc-editor.org/rfc/rfc1331.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1332,The PPP Internet Protocol Control Protocol (IPCP),RFC 1332,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1332-1992,Core internet protocol standard,RFC 1332,https://www.rfc-editor.org/rfc/rfc1332.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1333,PPP Link Quality Monitoring,RFC 1333,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1333-1992,Core internet protocol standard,RFC 1333,https://www.rfc-editor.org/rfc/rfc1333.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 1334,PPP Authentication Protocols,RFC 1334,1992,1992,Information Technology,Internet Standards,DG-IETF-RFC1334-1992,Core internet protocol standard,RFC 1334,https://www.rfc-editor.org/rfc/rfc1334.html,IETF RFC Editor,
